index,published,extreme,topic,domain,language,valid,title,description,url,image,archive,content,en,de,la,country,ipcc,continent
8dedf46765ed569f77236af3c9076a89,2026-01-02T15:46:00Z,Storm,,www.stern.de,de,0.8,Der Winter ist da: Deutschland schneit ein: Wetterkarten zeigen die Lage in Echtzeit,"Das Wetter ist zum Jahreswechsel umgeschlagen: In ganz Deutschland schneit es. Im Norden gibt es eine Sturmflut. Wie sich die Lage entwickelt, zeigen interaktive Karten.",https://www.stern.de/panorama/wetter/wetter-in-deutschland--live-karten-zeigen--wo-schneesturm-droht-37004664.html,https://image.stern.de/37005690/t/H7/v2/w1440/r1.7778/-/wetter-schneesturm-deutschland.jpg,http://web.archive.org/web/20260102182308/https://www.stern.de/panorama/wetter/wetter-in-deutschland--live-karten-zeigen--wo-schneesturm-droht-37004664.html,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Das Wetter ist zum Jahreswechsel umgeschlagen: In ganz Deutschland schneit es. Im Norden gibt es eine Sturmflut. Wie sich die Lage entwickelt, ze… [+2223 chars]",Winter is here: Germany is snowing: weather maps show the situation in real time. The weather has changed at the turn of the year: it is snowing all over Germany. There is a storm surge in the north. Interactive maps show how the situation is developing.,"Der Winter ist da: Deutschland schneit ein: Wetterkarten zeigen die Lage in Echtzeit. Das Wetter ist zum Jahreswechsel umgeschlagen: In ganz Deutschland schneit es. Im Norden gibt es eine Sturmflut. Wie sich die Lage entwickelt, zeigen interaktive Karten.",Hiems adest: Germania ninguit: tabulae tempestatum in reali tempore condicionem ostendunt. Tempestas mutata est in tractu anni: tota Germania ninguit. Est impetus tempestatis ad aquilonem. Tabulae interactivas ostendunt quomodo se res enucleet.,Germany,WCE,Europe
e678a6af7654869dd0e40ff707f62337,2026-01-02T22:08:49Z,Snow&Ice,,www.bild.de,de,0.8,3 Tote durch Lawinen an einem Tag - Deutsche stirbt auf Ski-Tour in Italien,Drei Menschen sterben in den Bergen Norditaliens. Unter den Opfern ist auch eine Deutsche. Sie wurde während einer Ski-Tour von den Schneemasse erfasst.,https://www.bild.de/news/ausland/3-tote-durch-lawinen-an-einem-tag-deutsche-stirbt-auf-ski-tour-in-italien-69582d2381680a084cde38b4,"https://images.bild.de/69582d2381680a084cde38b4/0788c3f26e5767f8926a7ed3d7327f79,afada376?w=1280",,Mailand Drei Menschen sind am Freitag in den Bergen Norditaliens durch Lawinenabgänge tödlich verunglückt. Unter den Opfern ist auch eine Deutsche. Sie wurde während einer Ski-Tour von den Schneemass… [+1257 chars],3 deaths from avalanches in one day - German dies on ski tour in Italy. Three people die in the mountains of northern Italy. There is also a German woman among the victims. She was caught in the snow during a ski tour.,3 Tote durch Lawinen an einem Tag - Deutsche stirbt auf Ski-Tour in Italien. Drei Menschen sterben in den Bergen Norditaliens. Unter den Opfern ist auch eine Deutsche. Sie wurde während einer Ski-Tour von den Schneemasse erfasst.,3 In uno die mortem avalanches - German dies in ski tour in Italia. In montibus Italiae septentrionalis tres moriuntur. Est etiam inter victimas femina Germana. Capta est in nive per ski pretium.,Italy,MED,Europe
d1b5faa19c7ed18b6ea8bf8e7ecaaf56,2026-01-05T07:12:53Z,Snow&Ice,,www.bild.de,de,0.8,"Eisregen, Rutschgefahr - Diese Woche führt uns der Winter aufs Glatteis",In Deutschland droht Eisregen. In vielen Bundesländern wird es gefährlich. Wie sich das Wetter in dieser Woche ändern soll.,https://www.bild.de/news/wetter/eisregen-rutschgefahr-diese-woche-fuehrt-uns-der-winter-aufs-glatteis-695a9064f6fc544dba9bc38a,"https://images.bild.de/695a9064f6fc544dba9bc38a/b9b713086cad7900dd4e2ea72f73aaca,daa63e2f?w=1280",http://web.archive.org/web/20260107012207/https://www.bild.de/news/wetter/eisregen-rutschgefahr-diese-woche-fuehrt-uns-der-winter-aufs-glatteis-695a9064f6fc544dba9bc38a,"Frankfurt/Main Aus dem Wintermärchen wird in dieser Woche eine Rutschpartie. Denn in vielen Bundesländern soll es spiegelglatt werden. Auch Eisregen droht und im Norden soll es Schnee geben.
Ein tra… [+2606 chars]","Freezing rain, danger of slipping - this week winter is taking us onto black ice. There is a threat of freezing rain in Germany. It is becoming dangerous in many federal states. How the weather is expected to change this week.","Eisregen, Rutschgefahr - Diese Woche führt uns der Winter aufs Glatteis. In Deutschland droht Eisregen. In vielen Bundesländern wird es gefährlich. Wie sich das Wetter in dieser Woche ändern soll.","Imber glacians, periculum labitur - Hac hebdomade hiems nos in glaciem nigram accipit. Minas pluviae in Germania est. Periculosum fit in multis civitatibus foederatis. Tempestas quomodo expectatur hac septimana mutare.",Germany,WCE,Europe
b3efd12ea4d6efaadcb7a3abcef57f6b,2026-01-05T11:32:06Z,Storm,,www.focus.de,de,0.8,"Schneefall, Schneeverwehungen, Glatteis, Orkan! Hier wird ""Elli"" gefährlich","Viel Neuschnee, Schneeverwehungen und Glatteis: Sturmtief ""Elli"" steuert auf Deutschland zu. Gefährlich wird es laut Experten ab der Nacht zum Freitag. Alle Entwicklungen im Ticker.",https://www.focus.de/panorama/welt/schneefall-schneeverwehungen-glatteis-orkan-hier-wird-elli-gefaehrlich_159ec6ff-9a8a-43e3-a340-60d79e2b06d8.html,https://quadro.burda-forward.de/ctf/149f905f-9dc6-49c2-a251-e6e5fdd1360c.affa9adb-6a34-4d5f-8ed8-e5f9916f2a1d.jpeg?im=RegionOfInterestCrop%3D%281200%2C630%29%2CregionOfInterest%3D%28936%2C646%29&hash=407ae5c32a88ceb4d10766522aeb071a42de2352e54afda728bae8a3d0e1067b,,"Starker Schneefall, Schneeverwehungen, Glatteis, Orkan! Hier wird es besonders gefährlich
Der Wetterdienst warnt in weiten Teilen Deutschlands mit der Alarmstufe Rot. Diese zieht sich vom äußersten … [+62175 chars]","Snowfall, snowdrifts, black ice, hurricane! This is where “Elli” becomes dangerous. Lots of fresh snow, snowdrifts and black ice: Storm “Elli” is heading towards Germany. According to experts, it will become dangerous from Friday night. All developments in the ticker.","Schneefall, Schneeverwehungen, Glatteis, Orkan! Hier wird ""Elli"" gefährlich. Viel Neuschnee, Schneeverwehungen und Glatteis: Sturmtief ""Elli"" steuert auf Deutschland zu. Gefährlich wird es laut Experten ab der Nacht zum Freitag. Alle Entwicklungen im Ticker.","Nix, nix, glacies, turbo! Hoc est ubi ""Elli"" periculosum fit. Sortes nix novas, nives et glaciem nigram: Tempestas ""Elli"" versus Germaniam tendit. Secundum peritos, nox Veneris periculosa fiet. Omnes explicationes in ticker.",Germany,WCE,Europe
f4f84384b2d47ff9bfe24d2f7258c4bc,2026-01-06T05:23:00Z,Snow&Ice,,www.stern.de,de,0.8,"Der Winter ist da: Wetterkarten zeigen, wo es in Deutschland besonders frostig und glatt ist","Seit dem Jahreswechsel ist es winterlich in Deutschland. Es schneit und friert. Wie sich die Lage entwickelt und welche Regionen besonders betroffen sind, zeigen interaktive Karten.",https://www.stern.de/panorama/wetter/wetter-in-deutschland--live-karten-zeigen--wo-es-glatt-und-frostig-ist-37004664.html,https://image.stern.de/37013288/t/zu/v1/w1440/r1.7778/-/wetter-in-deutschland.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Seit dem Jahreswechsel ist es winterlich in Deutschland. Es schneit und friert. Wie sich die Lage entwickelt und welche Regionen besonders betrof… [+2368 chars]",Winter is here: weather maps show where it is particularly frosty and slippery in Germany. It's been wintery in Germany since the turn of the year. It's snowing and freezing. Interactive maps show how the situation is developing and which regions are particularly affected.,"Der Winter ist da: Wetterkarten zeigen, wo es in Deutschland besonders frostig und glatt ist. Seit dem Jahreswechsel ist es winterlich in Deutschland. Es schneit und friert. Wie sich die Lage entwickelt und welche Regionen besonders betroffen sind, zeigen interaktive Karten.",Hiems adest: tabulae tempestatum ostendunt ubi maxime gelida et lubrica in Germania sunt. Ab anno vertente in Germania hiemalis fuit. Ninguit et rigens. Tabulae interactivae ostendunt quomodo status crescat et quae regiones praecipue afficiuntur.,Germany,WCE,Europe
9c1bbbe527eb659a0fe3d0e0bea8ab00,2026-01-06T06:58:02Z,Snow&Ice,,www.n-tv.de,de,0.9,"Bis zu minus 21,7 Grad: Deutschland erlebt eine bitterkalte Frostnacht","Deutschland friert ein: In der Nacht fielen die Temperaturen im Land weit unter die Frostgrenze. Vor allem im Süden und Osten war es bitterkalt. Autofahrer sollten besonders vorsichtig sein. Die Behörden raten, längere Aufenthalte im Freien zu vermeiden.",https://www.n-tv.de/panorama/Deutschland-erlebt-eine-bitterkalte-Frostnacht-id30206737.html,https://www.n-tv.de/img/30206740/1767685078/Img_16_9/1200/Ein-Paar-laeuft-am-fruehen-Morgen-im-Schneetreiben-durch-die-Innenstadt.jpg,,"Aufenthalte im Freien sollte man bei diesen Temperaturen nach Möglichkeit vermeiden. (Foto: picture alliance/dpa)
Deutschland friert ein: In der Nacht fielen die Temperaturen im Land weit unter die … [+2761 chars]","Up to minus 21.7 degrees: Germany is experiencing a bitterly cold frosty night. Germany is freezing: At night the temperatures in the country fell well below the frost line. It was bitterly cold, especially in the south and east. Drivers should be particularly careful. The authorities advise avoiding prolonged stays outdoors.","Bis zu minus 21,7 Grad: Deutschland erlebt eine bitterkalte Frostnacht. Deutschland friert ein: In der Nacht fielen die Temperaturen im Land weit unter die Frostgrenze. Vor allem im Süden und Osten war es bitterkalt. Autofahrer sollten besonders vorsichtig sein. Die Behörden raten, längere Aufenthalte im Freien zu vermeiden.","Usque ad minus 21.7 gradus: Germania nocte pruina perfrigida experitur. Germania torpore est: Nocte temperaturas in regione bene infra gelu versus cecidit. Acerbe frigus, praesertim in meridie et oriente. Duces diligenter. Auctores monent ut diuturnas manus foris evitent.",Germany,WCE,Europe
a2af8286e2b7afd5629029a63fee137e,2026-01-07T10:12:00Z,Thunderstorm,,www.protothema.gr,el,0.7,"Νέο έκτακτο δελτίο από την ΕΜY, έρχονται επικίνδυνες καταιγίδες με ένταση και διάρκεια - Πού αναμένονται χαλάζι και άνεμοι έως 9 μποφόρ","Κόκκινη προειδοποίηση, οι 5 περιοχές που μπαίνουν στη δίνη της κακοκαιρίας - Ισχυρές βροχές και καταιγίδες μέχρι και το πρωί της Πέμπτης | Έκτακτο δελτίο καιρού | Καιρός | Ήπειρος | Αιτωλοακαρνανία | Χαλάζι | Ελλάδα",https://www.protothema.gr/greece/article/1753945/neo-ektakto-deltio-apo-tin-emy-erhodai-epikindunes-kataigides-me-edasi-kai-diarkeia/,https://www.protothema.gr/images/640x360share/jpg/files/2026-01-07/kerkyra-vroxi-mak.jpg,,", . , (07-01-26) (08-01-26) .
. 8 9 .
, :
 (07-01-26)
. . 
. ( , )
. ( ). ( )
 8 9 .
 (08-01-26) .
, .","New emergency bulletin from EMY, dangerous storms are coming with intensity and duration - Where hail and winds up to 9 Beaufort are expected. Red warning, the 5 areas entering the vortex of severe weather - Heavy rain and storms until Thursday morning | Emergency weather report | Weather | Epirus | Etoloakarnania | Hail | Greece","Neues Notfallbulletin von EMY, gefährliche Stürme kommen mit Intensität und Dauer – wobei Hagel und Windstärken bis zu 9 Beaufort erwartet werden. Rote Warnung, die 5 Gebiete geraten in den Strudel des Unwetters – Starker Regen und Stürme bis Donnerstagmorgen | Notfallwetterbericht | Wetter | Epirus | Ätoloakarnanien | Hagel | Griechenland","Novus bulletin subitis ex EMY, tempestates periculosas cum vehementia et duratione veniunt - Ubi grandines et venti usque ad Beaufort 9 exspectantur. Monitio rubra, 5 areae voragines tempestatis intrans - Gravis pluviae et procellae usque ad Iovis mane | Subitis tempestas fama | Tempestas | Epirus | Etoloakarnania | Ave | Graecia",Greece,MED,Europe
e5c9d76400d6b51d7f74a5f497259b34,2026-01-07T15:28:11Z,Storm,,www.focus.de,de,0.9,"Deutschland friert ein: Wetterdienst warnt, Chaos auf der A3",Bis minus 15 Grad und Sturmböen im Anmarsch: In den nächsten Tagen ist weiter mit glatten Straßen und Schneeverwehungen zu rechnen.,https://www.focus.de/panorama/schnee-fuehrt-zu-glaetteunfaellen-und-verkehrschaos-aber-im-harz-bricht-rodelfieber-aus_3b490da1-bd01-4a6b-8ddc-4e775846303b.html,https://quadro.burda-forward.de/ctf/de67c3fc-0a91-43cf-a000-7a458c6dc2cd.ca0c45a0-7d4d-4e17-8680-aeea9d8198e7.jpeg?im=RegionOfInterestCrop%3D%281200%2C630%29%2CregionOfInterest%3D%28674%2C522%29&hash=940320d05e7f63da2d5a5585cbda78b2321db2c3b888a8b167fc7771972c8aec,,In Nordrhein-Westfalen staut es sich derzeit auf vielen Straßen. Gegen 15 Uhr standen laut WDR auf 480 Kilometern die Fahrzeuge. Damit verdoppelte sich die Länge in nur einer Stunde. Auf vielen Autob… [+191 chars],"Germany freezes: weather service warns, chaos on the A3. Down to minus 15 degrees and squalls approaching: slippery roads and snowdrifts are expected over the next few days.","Deutschland friert ein: Wetterdienst warnt, Chaos auf der A3. Bis minus 15 Grad und Sturmböen im Anmarsch: In den nächsten Tagen ist weiter mit glatten Straßen und Schneeverwehungen zu rechnen.",Germania coit: ser- mones tempestates: chaos in A3. Usque ad minus 15 gradus et procellis appropinquant: lubricae viae ac niuibus per paucos dies expectantur.,Germany,WCE,Europe
08ef79cfbbc8d87302d2f9154c3f0f57,2026-01-08T08:11:27Z,Snow&Ice,,www.focus.de,de,0.9,Deutschland friert ein: Tief Elli bringt Glatteis – zwei Tote,"Viel Neuschnee, Schneeverwehungen und Glatteis: Ein Sturmtief steuert auf Deutschland zu. Spannend – und turbulent – wird es ab der Nacht zum Freitag. Alle Entwicklungen im Ticker.",https://www.focus.de/panorama/schnee-fuehrt-zu-glaetteunfaellen-und-verkehrschaos-aber-im-harz-bricht-rodelfieber-aus_e01108a5-ee99-4459-a1d5-fb3e0431c739.html,https://quadro.burda-forward.de/ctf/be23d0fe-8147-468a-b0ac-f53a37d83c43.8c1b737a-e608-4597-bdef-d05408c75285.jpeg?im=RegionOfInterestCrop%3D%281200%2C630%29%2CregionOfInterest%3D%281076%2C702%29&hash=f95ae21724b0a02be83a7ecc8e2cdabbabf2d9f9598caf15609c2c638c303514,,"Im Norden fallen Busse und Bahnen aus
9.07 Uhr: Nutzer von Bus und Bahn in Hamburg und Umland können sich heute im öffentlichen Nahverkehr wegen des Wetters auf Verspätungen, verkürzte Linien und Au… [+34172 chars]","Germany freezes: Deep Elli brings black ice - two dead. Lots of fresh snow, snowdrifts and black ice: a storm is heading towards Germany. Things will get exciting – and turbulent – ​​from Friday night onwards. All developments in the ticker.","Deutschland friert ein: Tief Elli bringt Glatteis – zwei Tote. Viel Neuschnee, Schneeverwehungen und Glatteis: Ein Sturmtief steuert auf Deutschland zu. Spannend – und turbulent – wird es ab der Nacht zum Freitag. Alle Entwicklungen im Ticker.","Germania concrescit: Alta Elli glaciem nigram affert - duo mortui sunt. Multas nives, nives et glaciem nigram: tempestas versus Germaniam est. Excitabit - ac turbulentum - e nocte Veneris. Omnes explicationes in ticker.",Germany,WCE,Europe
37f1099b8527dd30d6bc4b55b07af389,2026-01-08T14:31:05Z,Snow&Ice,,www.tagesspiegel.de,de,0.8,Wintereinbruch in Deutschland: Zwei Dutzend Lkw steckten auf A7 fest – Sturmflut-Warnung an der Ostseeküste,Meteorologen streiten über Ausmaß von „Elli“ + Verkehrsminister mahnt zu Vorsicht + Streusalz wird knapp + Wetterdienst warnt vor starkem Schneefall am Freitag + Der Newsblog.,https://www.tagesspiegel.de/gesellschaft/liveblog/wintereinbruch-in-deutschland-zwei-dutzend-lkw-steckten-auf-a7-fest--sturmflut-warnung-an-der-ostseekuste-15116368.html,https://www.tagesspiegel.de/images/15118158/alternates/BASE_16_9_W1400/1767941354000/winterwetter-sturmtief-elli-bayern.jpeg,,"Wegen des Winterwetters bleiben die Schulen in ganz Niedersachsen am Freitag für den regulären Schulbetrieb geschlossen. Während es an einigen Schulen Distanzunterricht geben soll, fällt der Unterric… [+743 chars]",Onset of winter in Germany: Two dozen trucks were stuck on the A7 - storm surge warning on the Baltic Sea coast. Meteorologists argue about the extent of “Elli” + Transport Minister urges caution + Road salt is becoming scarce + Weather service warns of heavy snowfall on Friday + The news blog.,Wintereinbruch in Deutschland: Zwei Dutzend Lkw steckten auf A7 fest – Sturmflut-Warnung an der Ostseeküste. Meteorologen streiten über Ausmaß von „Elli“ + Verkehrsminister mahnt zu Vorsicht + Streusalz wird knapp + Wetterdienst warnt vor starkem Schneefall am Freitag + Der Newsblog.,"Impetus hiemis in Germania: duae duodenae aliquet in A7 - procellae impetus ad oram maritimam Baltici monuerunt. Meteorologistae disputant de amplitudine ""Elli"" + onerariam minister hortatur cautionem + Via salis vix fit + Tempestas ministerium monet gravis nix Veneris die + Nuntium blog.",Germany,WCE,Europe
4357177fabd064e53a14adae06d8ceda,2026-01-08T14:31:05Z,Storm,,www.tagesspiegel.de,de,0.8,Wintereinbruch in Deutschland: Auto versinkt in Bayern in eisigem Wasser – Sturmflut-Warnung an der Ostseeküste,Verkehrsminister mahnt zu Vorsicht + Streusalz wird knapp + Wetterdienst warnt vor starkem Schneefall am Freitag + Der Newsblog.,https://www.tagesspiegel.de/gesellschaft/liveblog/wintereinbruch-in-deutschland-auto-versinkt-in-bayern-in-eisigem-wasser--sturmflut-warnung-an-der-ostseekuste-15116368.html,https://www.tagesspiegel.de/images/15117814/alternates/BASE_16_9_W1400/1767911249000/winterwetter-an-der-ostsee.jpeg,,"Wegen des Winterwetters bleiben die Schulen in ganz Niedersachsen am Freitag für den regulären Schulbetrieb geschlossen. Während es an einigen Schulen Distanzunterricht geben soll, fällt der Unterric… [+743 chars]",Onset of winter in Germany: Car sinks in icy water in Bavaria - storm surge warning on the Baltic Sea coast. Transport Minister urges caution + Road salt is becoming scarce + Weather service warns of heavy snowfall on Friday + The news blog.,Wintereinbruch in Deutschland: Auto versinkt in Bayern in eisigem Wasser – Sturmflut-Warnung an der Ostseeküste. Verkehrsminister mahnt zu Vorsicht + Streusalz wird knapp + Wetterdienst warnt vor starkem Schneefall am Freitag + Der Newsblog.,Impetus hiemis in Germania: Car glacialis aquae in Bavaria - tempestas aestus monitus in oram maris Baltici. Ministri onerariam monet cautelam + Via salis vix fit + Tempestas ministerium monet gravis nix Veneris die + Nuntium blog.,Germany,WCE,Europe
d49d710cbcf9f34b540243e743c45f51,2026-01-08T14:31:05Z,Storm,,www.tagesspiegel.de,de,0.8,„Elli“ schneit Deutschland ein: Flensburg bereitet sich auf Sturmflut vor – weiteres Bundesliga-Spiel abgesagt,Deutsche Bahn stellt Fernverkehr im Norden ein + Flugverkehr läuft weitgehend normal + DWD erwartet Sonntag „Wintertag aus dem Bilderbuch“ + Der Newsblog.,https://www.tagesspiegel.de/gesellschaft/liveblog/elli-schneit-deutschland-ein-flensburg-bereitet-sich-auf-sturmflut-vor--weiteres-bundesliga-spiel-abgesagt-15116368.html,https://www.tagesspiegel.de/images/15121455/alternates/BASE_16_9_W1400/1767972849000/winterwetter-sturmtief-elli-schleswig-holstein.jpeg,,"DWD erwartet Sonntag Wintertag wie aus dem Bilderbuch
Sturmtief Elli löst sich am Wochenende langsam auf. Am Samstag schneit es  diesmal eher im Süden als im Norden. Am Sonntag erwartet der Deutsche… [+1246 chars]",“Elli” snows in Germany: Flensburg prepares for storm surge – another Bundesliga game canceled. Deutsche Bahn stops long-distance traffic in the north + Air traffic is largely normal + DWD expects Sunday to be a “picture-book winter day” + The news blog.,„Elli“ schneit Deutschland ein: Flensburg bereitet sich auf Sturmflut vor – weiteres Bundesliga-Spiel abgesagt. Deutsche Bahn stellt Fernverkehr im Norden ein + Flugverkehr läuft weitgehend normal + DWD erwartet Sonntag „Wintertag aus dem Bilderbuch“ + Der Newsblog.,"""Elli"" nives in Germania: Flensburgum impetus tempestatis parat - alium Bundesliga ludum cassatum. Deutsche Bahn sistit longum intervallum mercaturae septentrionalis + Aeris mercaturae late normales + DWD exspectat dominicam esse ""imago-librum hiemalem diem"" + News blog.",Germany,WCE,Europe
1e1df15d0299db72e066363110690cbf,2026-01-08T14:50:00Z,Storm,,www.welt.de,de,0.8,Minus 28 Grad in Sachsen ++ Niedersachsen schließt alle Schulen ++ Warnung vor Sturmflut an Ostsee,Das Winterwetter hält Deutschland in Atem: Auf den Straßen kommt es zu schweren Unfällen wegen Glätte. Experten warnen vor lebensgefährlichen Bedingungen. In Sachsen werden minus 28 Grad Celsius gemessen. An der Ostsee wurde Sturmflut-Warnung ausgerufen. Mehr…,https://www.welt.de/vermischtes/article695f75414d1d5f581eeaf7a3/unwetterwarnung-minus-28-grad-in-sachsen-niedersachsen-schliesst-alle-schulen-warnung-vor-sturmflut-an-ostsee-schneesturm-im-liveticker.html,https://images.welt.de/695f75414d1d5f581eeaf7a3/0adf4cacda7d7c0bb54694ab5bfcee69/ci16x9-w1200/dpa-com-20090101-260108-911-018578-jpg,,Das Winterwetter hält Deutschland in Atem: Auf den Straßen kommt es zu schweren Unfällen wegen Glätte. Experten warnen vor lebensgefährlichen Bedingungen. In Sachsen werden minus 28 Grad Celsius geme… [+14274 chars],Minus 28 degrees in Saxony ++ Lower Saxony closes all schools ++ Warning of storm surge on the Baltic Sea. The winter weather is keeping Germany on tenterhooks: there are serious accidents on the roads due to slippery conditions. Experts warn of life-threatening conditions. The temperature in Saxony is minus 28 degrees Celsius. A storm surge warning has been declared on the Baltic Sea. More…,Minus 28 Grad in Sachsen ++ Niedersachsen schließt alle Schulen ++ Warnung vor Sturmflut an Ostsee. Das Winterwetter hält Deutschland in Atem: Auf den Straßen kommt es zu schweren Unfällen wegen Glätte. Experten warnen vor lebensgefährlichen Bedingungen. In Sachsen werden minus 28 Grad Celsius gemessen. An der Ostsee wurde Sturmflut-Warnung ausgerufen. Mehr…,Minus 28 gradus in Saxonia ++ Saxoniae inferioris scholas omnes claudit ++ Monitum tempestatis in mari Baltico. Tempestas hiemalis Germaniam in tenterhooks custodit: sunt gravia accidentia in viae ob condiciones lubricas. Periti monent conditiones vitae minaces. Temperatura in Saxonia minus 28 gradus Celsius est. Tempestas impetus impetus in Mare Balthicum declaratus est. Plus…,Germany,WCE,Europe
0dfc8de581b30b7bc287e1cf8331eb52,2026-01-08T17:42:20Z,Snow&Ice,,www.bild.de,de,0.9,"Deutschland bibbert - „Je kälter, umso besser kann ich mich bewegen.“",Frankfurt/Oder/Zittau – Deutschland friert und bibbert. In der Nacht sank das Thermometer mancherorts unter 20 Grad minus. BILD war an zwei besonders eis...,https://www.bild.de/news/inland/deutschland-bibbert-je-kaelter-es-ist-umso-besser-kann-ich-mich-bewegen-695f8f72b5d38f43be33d4a4,"https://images.bild.de/695f8f72b5d38f43be33d4a4/b1c609ec09e8c52da78d2d3317b14d2a,d08d1f9a?w=1280",,"Frankfurt/Oder/Zittau  Deutschland friert und bibbert. In der Nacht sank das Thermometer mancherorts unter 20 Grad minus. BILD war an zwei besonders eisigen Orten im Osten der Republik unterwegs.
We… [+2312 chars]","Germany is shivering - “The colder, the better I can move.” Frankfurt/Oder/Zittau – Germany is freezing and shivering. During the night the thermometer dropped below minus 20 degrees in some places. BILD was particularly fond of two...","Deutschland bibbert - „Je kälter, umso besser kann ich mich bewegen.“. Frankfurt/Oder/Zittau – Deutschland friert und bibbert. In der Nacht sank das Thermometer mancherorts unter 20 Grad minus. BILD war an zwei besonders eis...","Germania horret - ""Frigidior est, eo melius movere possum"". Frankfurt/Oder/Zittau - congelatio et horror est Germania. Noctu thermometrum demittit infra minus 20 gradus in aliquibus locis. BACCHUS erat maxime cupidus duorum...",Germany,WCE,Europe
ee06d7a4cd2e4fca7f813862858209a0,2026-01-09T00:43:00Z,Storm,,www.welt.de,de,0.8,„Da kommt was auf uns zu“ – Mehrere Bundesländer schließen alle Schulen – Sturmflut-Alarm an Ostsee,Das Winterwetter hält Deutschland in Atem: Auf den Straßen kommt es zu schweren Unfällen wegen Glätte. Experten warnen vor lebensgefährlichen Bedingungen. In Sachsen werden minus 28 Grad Celsius gemessen. An der Ostsee wurde Sturmflut-Warnung ausgerufen. Mehr…,https://www.welt.de/vermischtes/article695f75414d1d5f581eeaf7a3/warnung-vor-starkem-schneefall-da-kommt-was-auf-uns-zu-bundeslaender-schliessen-schulen-sturmflut-alarm-an-ostsee-schneesturm-im-liveticker.html,https://images.welt.de/695f75414d1d5f581eeaf7a3/5c0e3351e3b66b7d3b6f1e0704591cbf/ci16x9-w1200/dpa-com-20090101-260108-911-006589-jpg,http://web.archive.org/web/20260109044814/https://www.welt.de/vermischtes/article695f75414d1d5f581eeaf7a3/warnung-vor-starkem-schneefall-da-kommt-was-auf-uns-zu-bundeslaender-schliessen-schulen-sturmflut-alarm-an-ostsee-schneesturm-im-liveticker.html,Das Winterwetter hält Deutschland in Atem: Auf den Straßen kommt es zu schweren Unfällen wegen Glätte. Experten warnen vor lebensgefährlichen Bedingungen. In Sachsen werden minus 28 Grad Celsius geme… [+18713 chars],“Something is coming to us” – Several federal states are closing all schools – Storm surge alarm on the Baltic Sea. The winter weather is keeping Germany on tenterhooks: there are serious accidents on the roads due to slippery conditions. Experts warn of life-threatening conditions. The temperature in Saxony is minus 28 degrees Celsius. A storm surge warning has been declared on the Baltic Sea. More…,„Da kommt was auf uns zu“ – Mehrere Bundesländer schließen alle Schulen – Sturmflut-Alarm an Ostsee. Das Winterwetter hält Deutschland in Atem: Auf den Straßen kommt es zu schweren Unfällen wegen Glätte. Experten warnen vor lebensgefährlichen Bedingungen. In Sachsen werden minus 28 Grad Celsius gemessen. An der Ostsee wurde Sturmflut-Warnung ausgerufen. Mehr…,“Aliquid ad nos venit” – Plures civitates foederati omnes scholas claudunt – Tempestas terror in Mare Balthicum ascendit. Tempestas hiemalis Germaniam in tenterhooks custodit: sunt gravia accidentia in viae ob condiciones lubricas. Periti monent conditiones vitae minaces. Temperatura in Saxonia minus 28 gradus Celsius est. Tempestas impetus impetus in Mare Balthicum declaratus est. Plus…,Germany,WCE,Europe
